image_ids,splits
362919,train2014
21475,train2014
436735,train2014
531465,train2014
99536,train2014
376366,train2014
376362,train2014
539008,train2014
6753,train2014
84131,train2014
535552,train2014
105256,train2014
84137,train2014
55285,train2014
203621,train2014
153817,train2014
153814,train2014
270071,train2014
26010,train2014
373457,train2014
134605,train2014
270079,train2014
209288,train2014
345725,train2014
317756,train2014
61375,train2014
337930,train2014
159856,train2014
432297,train2014
202571,train2014
336040,train2014
455328,train2014
253550,train2014
226136,train2014
313449,train2014
455322,train2014
138032,train2014
84689,train2014
100563,train2014
242307,train2014
521560,train2014
199331,train2014
167450,train2014
167453,train2014
232277,train2014
203191,train2014
471981,train2014
209133,train2014
250278,train2014
139878,train2014
265344,train2014
480572,train2014
275511,train2014
480575,train2014
294005,train2014
159021,train2014
519482,train2014
285851,train2014
14630,train2014
294008,train2014
530730,train2014
172957,train2014
106636,train2014
106637,train2014
106638,train2014
106639,train2014
440004,train2014
440003,train2014
464140,train2014
83481,train2014
83482,train2014
102706,train2014
470411,train2014
82131,train2014
18040,train2014
528161,train2014
18045,train2014
33841,train2014
528167,train2014
18048,train2014
522146,train2014
316085,train2014
86932,train2014
429207,train2014
229149,train2014
509485,train2014
69616,train2014
347763,train2014
516505,train2014
248910,train2014
132137,train2014
4394,train2014
375045,train2014
226866,train2014
21222,train2014
482625,train2014
21223,train2014
327561,train2014
456142,train2014
581884,train2014
1366,train2014
325944,train2014
325943,train2014
144884,train2014
144881,train2014
307814,train2014
516297,train2014
238623,train2014
335534,train2014
401067,train2014
47198,train2014
401060,train2014
284817,train2014
231705,train2014
284814,train2014
523236,train2014
405959,train2014
132874,train2014
334352,train2014
177829,train2014
403306,train2014
437951,train2014
527925,train2014
177824,train2014
177821,train2014
206475,train2014
361391,train2014
35948,train2014
525698,train2014
361394,train2014
525695,train2014
35945,train2014
224790,train2014
525691,train2014
525693,train2014
417006,train2014
401393,train2014
401392,train2014
103940,train2014
398949,train2014
239283,train2014
19714,train2014
435553,train2014
435554,train2014
435556,train2014
131449,train2014
75778,train2014
154725,train2014
493072,train2014
69424,train2014
315065,train2014
180569,train2014
553493,train2014
424580,train2014
378791,train2014
553498,train2014
373076,train2014
491502,train2014
491505,train2014
66593,train2014
373073,train2014
348801,train2014
373078,train2014
4684,train2014
348805,train2014
563858,train2014
249666,train2014
438600,train2014
551389,train2014
469475,train2014
554152,train2014
287541,train2014
218405,train2014
240586,train2014
86216,train2014
86217,train2014
375043,train2014
4739,train2014
86213,train2014
86210,train2014
403506,train2014
406755,train2014
515249,train2014
396896,train2014
406753,train2014
486620,train2014
329919,train2014
201123,train2014
138747,train2014
486626,train2014
486627,train2014
405225,train2014
457618,train2014
17651,train2014
448633,train2014
277003,train2014
172176,train2014
484661,train2014
13540,train2014
172173,train2014
310155,train2014
484668,train2014
138742,train2014
310150,train2014
41831,train2014
215320,train2014
466597,train2014
510899,train2014
235700,train2014
461644,train2014
499733,train2014
499731,train2014
101548,train2014
568952,train2014
575191,train2014
197853,train2014
122964,train2014
190806,train2014
372305,train2014
244666,train2014
93257,train2014
240321,train2014
372303,train2014
240322,train2014
427344,train2014
56928,train2014
492853,train2014
248132,train2014
248133,train2014
373259,train2014
369823,train2014
46640,train2014
140432,train2014
291319,train2014
316871,train2014
278043,train2014
140438,train2014
499082,train2014
376125,train2014
134165,train2014
5115,train2014
265619,train2014
141448,train2014
134169,train2014
256341,train2014
553659,train2014
454155,train2014
452872,train2014
390996,train2014
390999,train2014
427692,train2014
462283,train2014
462284,train2014
10388,train2014
163727,train2014
392627,train2014
510900,train2014
407575,train2014
294330,train2014
325125,train2014
557717,train2014
325126,train2014
173491,train2014
231282,train2014
54427,train2014
514622,train2014
514628,train2014
176463,train2014
176461,train2014
512506,train2014
419748,train2014
419747,train2014
59618,train2014
384151,train2014
179633,train2014
413324,train2014
574244,train2014
129059,train2014
539653,train2014
390663,train2014
578513,train2014
574248,train2014
129056,train2014
390664,train2014
395013,train2014
401836,train2014
247311,train2014
401831,train2014
506283,train2014
116065,train2014
121706,train2014
178321,train2014
395019,train2014
506289,train2014
410590,train2014
54398,train2014
157158,train2014
280123,train2014
543254,train2014
285332,train2014
119267,train2014
334476,train2014
545361,train2014
179983,train2014
283475,train2014
540785,train2014
95018,train2014
307322,train2014
257434,train2014
80808,train2014
465779,train2014
426568,train2014
17068,train2014
322472,train2014
242361,train2014
506138,train2014
493811,train2014
322478,train2014
169600,train2014
448700,train2014
255495,train2014
1756,train2014
319943,train2014
73610,train2014
267095,train2014
281835,train2014
548067,train2014
511848,train2014
507424,train2014
534353,train2014
461252,train2014
252144,train2014
312574,train2014
541782,train2014
381509,train2014
541787,train2014
518829,train2014
385682,train2014
175991,train2014
385684,train2014
580033,train2014
319492,train2014
503500,train2014
242092,train2014
11168,train2014
28367,train2014
538523,train2014
1282,train2014
280787,train2014
126282,train2014
126281,train2014
496362,train2014
94949,train2014
164189,train2014
411243,train2014
554965,train2014
411247,train2014
416297,train2014
477115,train2014
130880,train2014
417161,train2014
417160,train2014
414588,train2014
416619,train2014
190927,train2014
114269,train2014
160402,train2014
412537,train2014
395907,train2014
66988,train2014
258017,train2014
190929,train2014
354863,train2014
207463,train2014
207467,train2014
300678,train2014
280873,train2014
280876,train2014
228392,train2014
284176,train2014
540257,train2014
284170,train2014
540259,train2014
259945,train2014
575675,train2014
110013,train2014
577126,train2014
377218,train2014
580695,train2014
88527,train2014
393503,train2014
431009,train2014
577129,train2014
96091,train2014
496942,train2014
496943,train2014
126869,train2014
28981,train2014
217448,train2014
80969,train2014
28988,train2014
311004,train2014
311007,train2014
581348,train2014
213999,train2014
373077,train2014
581346,train2014
544570,train2014
261931,train2014
383905,train2014
355110,train2014
318726,train2014
492069,train2014
318724,train2014
306531,train2014
462505,train2014
500853,train2014
462501,train2014
492060,train2014
304000,train2014
434587,train2014
375960,train2014
189757,train2014
375961,train2014
340119,train2014
340118,train2014
480979,train2014
38030,train2014
460617,train2014
166126,train2014
220135,train2014
413668,train2014
549114,train2014
458654,train2014
413665,train2014
247919,train2014
165126,train2014
206731,train2014
53455,train2014
389474,train2014
436859,train2014
444392,train2014
456045,train2014
297770,train2014
96630,train2014
191329,train2014
57264,train2014
444399,train2014
501814,train2014
386623,train2014
571603,train2014
560789,train2014
566375,train2014
538682,train2014
576653,train2014
376165,train2014
16246,train2014
104943,train2014
560784,train2014
51851,train2014
560786,train2014
560787,train2014
97321,train2014
535713,train2014
158370,train2014
149215,train2014
456042,train2014
3493,train2014
149212,train2014
257391,train2014
257392,train2014
307662,train2014
69983,train2014
303507,train2014
250165,train2014
136881,train2014
86987,train2014
579386,train2014
537621,train2014
579382,train2014
499596,train2014
537625,train2014
65516,train2014
446899,train2014
446898,train2014
466513,train2014
367753,train2014
269551,train2014
466519,train2014
65518,train2014
383014,train2014
65484,train2014
383012,train2014
346614,train2014
346615,train2014
261205,train2014
261202,train2014
81767,train2014
192780,train2014
52003,train2014
234161,train2014
349433,train2014
275758,train2014
24095,train2014
265586,train2014
391325,train2014
24091,train2014
39884,train2014
271231,train2014
271235,train2014
293293,train2014
68163,train2014
350552,train2014
260024,train2014
333586,train2014
234162,train2014
333580,train2014
333583,train2014
94163,train2014
380665,train2014
240038,train2014
445276,train2014
34611,train2014
518081,train2014
386996,train2014
99180,train2014
467727,train2014
564204,train2014
90675,train2014
477682,train2014
192436,train2014
90679,train2014
90678,train2014
162112,train2014
534440,train2014
71838,train2014
370224,train2014
168218,train2014
108725,train2014
528764,train2014
276842,train2014
54989,train2014
78384,train2014
528761,train2014
68293,train2014
157393,train2014
371307,train2014
62893,train2014
371302,train2014
68295,train2014
190141,train2014
536973,train2014
578030,train2014
380591,train2014
332182,train2014
530686,train2014
175284,train2014
477351,train2014
264183,train2014
268603,train2014
244795,train2014
432723,train2014
460118,train2014
148622,train2014
102090,train2014
85774,train2014
113898,train2014
148629,train2014
433093,train2014
75458,train2014
132331,train2014
433097,train2014
433096,train2014
472495,train2014
152781,train2014
222305,train2014
27544,train2014
272765,train2014
222309,train2014
99727,train2014
67116,train2014
67117,train2014
295196,train2014
295197,train2014
441358,train2014
183231,train2014
186606,train2014
67118,train2014
99728,train2014
210839,train2014
278055,train2014
21384,train2014
137674,train2014
511506,train2014
84422,train2014
23047,train2014
511508,train2014
434370,train2014
59550,train2014
59552,train2014
340611,train2014
109450,train2014
391956,train2014
216278,train2014
216279,train2014
462803,train2014
571385,train2014
78650,train2014
560007,train2014
560004,train2014
29114,train2014
444636,train2014
91696,train2014
91697,train2014
441574,train2014
72716,train2014
72717,train2014
34528,train2014
570741,train2014
105830,train2014
485224,train2014
552032,train2014
552031,train2014
34525,train2014
303018,train2014
517070,train2014
224224,train2014
273491,train2014
98008,train2014
92522,train2014
375536,train2014
46852,train2014
326853,train2014
375531,train2014
145911,train2014
145912,train2014
335321,train2014
338134,train2014
145915,train2014
182612,train2014
336660,train2014
27030,train2014
413723,train2014
336668,train2014
366396,train2014
155666,train2014
435029,train2014
475441,train2014
475447,train2014
512007,train2014
561666,train2014
532559,train2014
561660,train2014
453602,train2014
144357,train2014
213305,train2014
166141,train2014
187262,train2014
50667,train2014
77292,train2014
41666,train2014
77297,train2014
484832,train2014
28645,train2014
24778,train2014
449701,train2014
449706,train2014
74924,train2014
74927,train2014
429745,train2014
151577,train2014
483851,train2014
47066,train2014
483854,train2014
483855,train2014
483856,train2014
313951,train2014
22026,train2014
313957,train2014
390168,train2014
61225,train2014
189390,train2014
